CODGEO_STR;VAC;TOTAL;taux_vacance
01136;32.82311477170086;414.93896093039075;7.910347752860737
01138;193.48220689686798;1839.9854834217626;10.515420292178353
01139;38.54435813208298;270.23186518876525;14.263439326505242
01140;9.71853076715525;316.6125338391096;3.069534439875914
01141;14.59545725592235;208.63938456381075;6.995542709463103
01142;99.64242349866018;1946.756368896678;5.118381790893147
01143;497.43629164387653;5895.613420131354;8.437396691331802
01145;52.54384647876604;590.5207682301907;8.897882903634633
01146;11.060773480662952;177.9053483695648;6.2172236990235294
01147;22.21870882740448;249.92784719217093;8.89004929903645
01148;122.78049096088384;964.8487966180815;12.725360843195865
01149;20.0798403193612;484.7418495447353;4.14237812110095
01150;12.30769230769229;120.12221423436361;10.245975222933748
01151;60.59405940594052;603.1092387083416;10.046945978760455
01152;47.97415338598369;426.1365666814987;11.25792929707446
01153;50.06450467733906;933.5448155530343;5.362838917131228
01155;6.0588235294117805;99.27450980392166;6.1031009283033875
01156;21.678877962037948;366.3568147669809;5.917421783412619
01157;38.22049525478627;963.789743768086;3.9656466051773176
01158;32.4274809160304;486.26413155547476;6.668696868983632
01159;104.78587773782267;1600.0167010795215;6.549048998496346
01160;273.90893730269516;6442.408566837122;4.251654244852865
01162;3.07894736842104;39.96842105263148;7.7034500921780245
01163;77.46855983772825;965.7674754822082;8.021450484139379
01165;20.158982511923604;630.0464163659949;3.1996027575551227
01166;26.386415632203903;977.4028415968658;2.6996458890066433
01167;13.97521200260934;313.7193965922069;4.454685350799408
01169;14.846637639090371;282.19089372873174;5.261203663560578
01170;19.32059410999638;414.9512136498078;4.656112206554894
01171;10.169653372377999;356.10703155148855;2.8557856125645182
01173;488.99937306744266;6841.134899641428;7.147927650031767
01174;8.112676056338001;126.70422535211256;6.402845709204076
01175;34.124216615779915;391.9410634872223;8.70646630188888
01177;13.0;115.45355191256829;11.259939416887544
01179;34.563535911602244;910.0132955230838;3.7981352669946227
01180;37.86595744680855;458.6203344526011;8.256493356755431
01181;14.2620247793618;475.75338715872846;2.9977768239416602
01183;40.3499152362789;622.9262129070771;6.477479097881207
01184;52.403100775194005;514.9324321762394;10.176694552666795
01185;376.89669299581334;2886.723385883913;13.056210887362447
01187;61.63705580415941;634.4692005301714;9.714743560862312
01188;9.03180212014131;266.0678733902568;3.3945481673745155
01189;82.37435052591539;600.9339287601738;13.7077216951067
01190;3.25833838690116;99.42333152468824;3.2772371805827776
